,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Joey Crabb,29,WSH,RW,0.08,0.08,0.00,0.77,20,10,32,62.5,-6.7,100,44.4,55.6,9:25,8:20,0:01,26,2,2,0,0,0,0,0.000,0.000,2
Trevor Daley,29,DAL,D,0.30,0.09,0.20,1.32,58,6.9,147,39.5,-2,103.1,49.9,50.1,21:25,16:37,2:11,44,4,2,2,9,7,1,0.045,0.023,13
Patrick Dwyer,29,CAR,RW,0.35,0.17,0.17,2.02,93,8.6,171,54.4,0.1,97.5,49.3,50.7,15:26,12:57,0:20,46,8,6,1,8,8,0,0.022,0.000,16
Ben Eager,29,EDM,LW,0.14,0.07,0.07,1.00,14,7.1,23,60.9,-15.5,97.1,39.8,60.2,9:40,9:35,0:03,14,1,1,0,1,1,0,0.000,0.000,2
Steve Eminger,29,NYR,D,0.09,0.00,0.09,0.63,22,0,45,48.9,-3.3,103.9,53.7,46.3,13:02,12:26,0:04,35,0,0,0,3,3,0,0.000,0.000,3
Stephen Gionta,29,NJD,RW,0.29,0.08,0.21,1.21,58,6.9,95,61.1,-8.8,99.8,51.7,48.3,13:02,11:14,0:07,48,4,4,0,10,9,0,0.000,0.000,14
Mark Giordano,29,CGY,D,0.32,0.09,0.23,1.23,58,6.9,148,39.2,-0.1,98.9,40.4,59.6,23:10,18:15,2:10,47,4,2,1,11,8,2,0.021,0.043,15
Tanner Glass,29,PIT,LW,0.04,0.02,0.02,0.79,38,2.6,55,69.1,-9.6,94.9,47.6,52.4,10:04,8:45,0:00,48,1,0,1,1,1,0,0.021,0.000,2
Marcel Goc,29,FLA,C,0.45,0.21,0.24,2.19,92,9.8,149,61.7,-1,98.9,52.8,47.2,18:16,14:25,1:43,42,9,5,4,10,8,2,0.095,0.048,19
Boyd Gordon,29,PHX,RW,0.29,0.08,0.21,1.23,59,6.8,101,58.4,-2.7,99.6,30.6,69.4,15:01,12:00,0:09,48,4,4,0,10,7,2,0.000,0.042,14
Mikhail Grabovski,29,TOR,C,0.33,0.19,0.15,1.67,80,11.3,166,47.6,-0.2,99.2,36.7,63.3,15:34,13:50,1:42,48,9,9,0,7,4,3,0.000,0.063,16
Matt Greene,29,LAK,D,0.20,0.00,0.20,0.60,3,0,5,60,-10.3,97.4,44.8,55.2,15:17,12:55,0:14,5,0,0,0,1,1,0,0.000,0.000,1
Peter Harrold,29,NJD,D,0.22,0.09,0.13,1.57,36,5.6,68,52.9,3.1,91.7,62,38,17:38,15:25,1:37,23,2,1,1,3,1,2,0.043,0.087,5
Ales Hemsky,29,EDM,RW,0.53,0.24,0.29,2.16,82,11,130,63.1,-3.3,99.8,51.7,48.3,15:42,13:00,2:38,38,9,4,5,11,7,4,0.132,0.105,20
Chris Higgins,29,VAN,C,0.37,0.24,0.12,1.88,77,13,131,58.8,-8,98.5,45.5,54.5,16:25,13:38,0:48,41,10,10,0,5,5,0,0.000,0.000,15
Jiri Hudler,29,CGY,C,0.64,0.24,0.40,1.33,56,17.9,101,55.4,-0.5,96.9,44.4,55.6,17:10,14:17,2:36,42,10,5,5,17,14,3,0.119,0.071,27
Aaron Johnson,29,BOS,D,0.00,0.00,0.00,0.80,8,0,23,34.8,6.8,97.8,58.2,41.8,14:52,13:54,0:00,10,0,0,0,0,0,0,0.000,0.000,0
Jussi Jokinen,29,TOT,LW,0.51,0.30,0.21,1.72,74,17.6,139,53.2,1.3,98.8,46.1,53.9,15:26,11:44,2:26,43,13,10,3,9,5,4,0.070,0.093,22
Duncan Keith,29,CHI,D,0.57,0.06,0.51,1.94,91,3.3,184,49.5,-5,103.1,54.4,45.6,24:07,19:05,2:44,47,3,1,2,24,15,8,0.043,0.170,27
Mikko Koivu,29,MIN,C,0.77,0.23,0.54,2.65,127,8.7,247,51.4,7.9,98.1,62.1,37.9,21:06,16:01,3:29,48,11,11,0,26,13,13,0.000,0.271,37
Ilya Kovalchuk,29,NJD,LW,0.84,0.30,0.54,3.32,123,8.9,237,51.5,-4.4,98,55.2,44.8,24:44,17:33,5:28,37,11,5,2,20,8,12,0.054,0.324,31
Brooks Laich,29,WSH,C,0.44,0.11,0.33,1.11,10,10,29,34.5,-5.9,106.1,48.6,51.4,16:32,13:28,0:50,9,1,1,0,3,2,1,0.000,0.111,4
Ville Leino,29,BUF,LW,0.75,0.25,0.50,1.38,11,18.2,16,68.8,-2.1,101.7,43.1,56.9,15:48,14:08,1:40,8,2,1,1,4,3,1,0.125,0.125,6
Joffrey Lupul,29,TOR,C,1.13,0.69,0.44,2.63,42,26.2,67,62.7,-5.3,109.5,48.8,51.2,16:07,13:28,2:39,16,11,8,3,7,7,0,0.188,0.000,18
Jay McClement,29,TOR,C,0.35,0.17,0.19,1.00,48,16.7,79,60.8,-12.7,104.7,27.1,72.9,15:15,11:31,0:03,48,8,8,0,9,9,0,0.000,0.000,17
Cody McCormick,29,BUF,C,0.00,0.00,0.00,0.75,6,0,12,50,-3.4,89.5,46.2,53.8,6:27,6:20,0:00,8,0,0,0,0,0,0,0.000,0.000,0
Matt Moulson,29,NYI,LW,0.94,0.32,0.62,3.28,154,9.7,256,60.2,1.2,97.6,61.2,38.8,19:09,15:48,3:19,47,15,7,8,29,22,7,0.170,0.149,44
Eric Nystrom,29,DAL,LW,0.23,0.15,0.08,1.02,49,14.3,107,45.8,-4.4,102.8,32.2,67.8,14:21,11:36,0:33,48,7,6,0,4,4,0,0.000,0.000,11
Shane O'Brien,29,COL,D,0.14,0.00,0.14,1.00,28,0,66,42.4,4.4,97.4,49.4,50.6,15:30,15:03,0:16,28,0,0,0,4,4,0,0.000,0.000,4
P.A. Parenteau,29,COL,LW,0.90,0.38,0.52,2.19,105,17.1,174,60.3,1.9,97.6,55.7,44.3,19:09,16:13,2:52,48,18,12,6,25,18,7,0.125,0.146,43
Joni Pitkanen,29,CAR,D,0.41,0.05,0.36,1.55,34,2.9,73,46.6,-0.3,99.8,53,47,22:49,17:54,3:11,22,1,1,0,8,6,2,0.000,0.091,9
Corey Potter,29,EDM,D,0.12,0.09,0.03,1.09,36,8.3,84,42.9,-0.5,104.4,46.4,53.6,17:27,14:41,1:06,33,3,3,0,1,0,1,0.000,0.030,4
Aaron Rome,29,DAL,D,0.19,0.00,0.19,0.56,15,0,40,37.5,-0.1,102.1,43.1,56.9,15:20,13:42,0:04,27,0,0,0,5,5,0,0.000,0.000,5
Derek Roy,29,TOT,C,0.67,0.17,0.50,2.02,85,8.2,153,55.6,5.3,101.8,41,59,18:36,14:19,2:34,42,7,5,2,21,14,6,0.048,0.143,28
Mathieu Roy,29,TBL,D,0.00,0.00,0.00,0.00,0,,2,0,-10,90.9,50,50,14:07,14:07,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Tuomo Ruutu,29,CAR,C,0.53,0.24,0.29,1.76,30,13.3,59,50.8,3.4,94,51.9,48.1,15:14,13:53,1:20,17,4,4,0,5,5,0,0.000,0.000,9
Brandon Segal,29,NYR,RW,0.00,0.00,0.00,0.00,0,,0,,,100,0,100,5:21,4:23,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Jason Spezza,29,OTT,C,1.00,0.40,0.60,2.40,12,16.7,23,52.2,0.4,108.7,61.8,38.2,19:11,14:49,2:28,5,2,1,1,3,2,1,0.200,0.200,5
Matt Stajan,29,CGY,C,0.53,0.12,0.42,1.02,44,11.4,76,57.9,1,102.5,41.2,58.8,17:10,14:56,0:15,43,5,5,0,18,18,0,0.000,0.000,23
Lee Stempniak,29,CGY,RW,0.68,0.19,0.49,2.40,113,8,191,59.2,4,99.9,43,57,17:54,14:17,1:41,47,9,5,4,23,17,2,0.085,0.043,32
Chris Thorburn,29,WPG,C,0.10,0.05,0.05,0.31,13,15.4,30,43.3,-2.1,95.4,44,56,6:19,6:01,0:01,42,2,2,0,2,2,0,0.000,0.000,4
Jordin Tootoo,29,DET,RW,0.19,0.07,0.12,1.07,45,6.7,79,57,-6.2,100.4,60.2,39.8,9:05,8:59,0:05,42,3,3,0,5,4,1,0.000,0.024,8
Fedor Tyutin,29,CBJ,D,0.46,0.08,0.38,1.17,56,7.1,137,40.9,1.8,102.7,48.8,51.2,24:06,18:47,2:46,48,4,4,0,18,12,5,0.000,0.104,22
Scottie Upshall,29,FLA,RW,0.19,0.15,0.04,2.00,54,7.4,84,64.3,-1.5,95.4,56.6,43.4,13:30,11:26,0:48,27,4,3,1,1,1,0,0.037,0.000,5
David Van Der Gulik,29,COL,RW,0.22,0.00,0.22,1.11,10,0,17,58.8,10.9,102.8,42.6,57.4,9:26,7:45,0:02,9,0,0,0,2,2,0,0.000,0.000,2
Thomas Vanek,29,BUF,LW,1.08,0.53,0.55,3.13,119,16.8,200,59.5,-2.1,101.4,47.9,52.1,18:24,14:52,3:19,38,20,10,9,21,16,5,0.237,0.132,41
Stephen Weiss,29,FLA,C,0.24,0.06,0.18,1.12,19,5.3,40,47.5,-12,91.6,57,43,18:28,14:14,2:28,17,1,0,1,3,2,1,0.059,0.059,4
Kyle Wellwood,29,WPG,C,0.38,0.15,0.23,0.95,37,16.2,61,60.7,-0.5,100.5,48.2,51.8,12:59,12:01,0:56,39,6,6,0,9,7,2,0.000,0.051,15
Ryan Whitney,29,EDM,D,0.38,0.12,0.26,0.88,30,13.3,57,52.6,-8,100.5,45.2,54.8,18:29,15:32,2:35,34,4,4,0,9,2,7,0.000,0.206,13
Dennis Wideman,29,CGY,D,0.48,0.13,0.35,2.04,94,6.4,217,43.3,0,97.8,45.3,54.7,25:01,19:21,3:29,46,6,2,4,16,6,9,0.087,0.196,22
Matt Anderson,30,NJD,RW,0.50,0.00,0.50,0.00,0,,2,0,-4,112.5,100,0,5:47,5:44,0:02,2,0,0,0,1,1,0,0.000,0.000,1
Colby Armstrong,30,MTL,RW,0.14,0.05,0.08,0.89,33,6.1,54,61.1,-8.4,102.5,32.3,67.7,11:12,9:20,0:03,37,2,2,0,3,3,0,0.000,0.000,5
Keith Ballard,30,VAN,D,0.06,0.00,0.06,0.97,35,0,70,50,-5.1,98.8,49.5,50.5,15:28,14:08,0:16,36,0,0,0,2,2,0,0.000,0.000,2
Brad Boyes,30,NYI,C,0.73,0.21,0.52,2.02,97,10.3,189,51.3,1.2,96.2,60.7,39.3,18:13,14:57,3:13,48,10,9,1,25,13,12,0.021,0.250,35
Adam Burish,30,SJS,C,0.07,0.02,0.04,0.85,39,2.6,74,52.7,-8.4,97.5,37.5,62.5,10:34,9:12,0:03,46,1,0,0,2,2,0,0.000,0.000,3
Mike Cammalleri,30,CGY,C,0.73,0.30,0.43,2.32,102,12.7,192,53.1,1.1,96.1,45.4,54.6,18:03,14:31,2:51,44,13,8,5,19,9,10,0.114,0.227,32
Ryane Clowe,30,TOT,LW,0.48,0.08,0.40,2.18,87,3.4,165,52.7,5.3,100.4,53.5,46.5,16:38,14:14,2:22,40,3,2,1,16,13,3,0.025,0.075,19
Carlo Colaiacovo,30,DET,D,0.17,0.00,0.17,2.00,12,0,27,44.4,-4.7,93.5,60,40,18:55,15:50,2:26,6,0,0,0,1,0,1,0.000,0.167,1
Andrew Ebbett,30,VAN,C,0.21,0.04,0.18,0.82,23,4.3,45,51.1,-13.5,101.7,36,64,12:19,11:00,0:17,28,1,1,0,5,5,0,0.000,0.000,6
Christian Ehrhoff,30,BUF,D,0.47,0.11,0.36,2.17,102,4.9,223,45.7,7.3,100.5,50,50,25:11,19:42,3:30,47,5,4,1,17,9,8,0.021,0.170,22
Deryk Engelland,30,PIT,D,0.14,0.00,0.14,0.74,31,0,57,54.4,-2.3,102.1,53,47,13:55,12:59,0:00,42,0,0,0,6,6,0,0.000,0.000,6
Marian Gaborik,30,TOT,RW,0.57,0.26,0.32,3.21,151,7.9,235,63.8,2.6,99.3,65.7,34.3,18:31,15:43,2:45,47,12,11,1,15,7,8,0.021,0.170,27
Paul Gaustad,30,NSH,C,0.22,0.09,0.13,1.52,35,5.7,53,66,-4.5,99.7,23.2,76.8,15:13,12:16,0:32,23,2,2,0,3,3,0,0.000,0.000,5
Tom Gilbert,30,MIN,D,0.30,0.07,0.23,0.84,36,8.3,103,35,-2.5,96.2,51.7,48.3,19:19,16:13,1:36,43,3,2,1,10,7,3,0.023,0.070,13
Tim Gleason,30,CAR,D,0.21,0.00,0.21,0.86,36,0,100,36,-5,100,43.2,56.8,19:34,16:39,0:06,42,0,0,0,9,8,1,0.000,0.024,9
Curtis Glencross,30,CGY,LW,0.65,0.38,0.28,2.30,92,16.3,168,54.8,3.2,96.9,48.6,51.4,18:14,14:22,2:38,40,15,11,3,11,8,3,0.075,0.075,26
Andy Greene,30,NJD,D,0.33,0.08,0.25,1.31,63,6.3,162,38.9,-1.8,100.7,48.3,51.7,23:02,18:36,1:56,48,4,1,2,12,8,4,0.042,0.083,16
Dan Hamhuis,30,VAN,D,0.51,0.09,0.43,1.30,61,6.6,172,36,1.8,102,49.4,50.6,23:23,18:06,2:12,47,4,3,0,20,14,6,0.000,0.128,24
Jay Harrison,30,CAR,D,0.21,0.06,0.15,1.15,54,5.6,122,44.3,-2.4,97.9,54.2,45.8,19:54,17:16,0:30,47,3,3,0,7,6,1,0.000,0.021,10
Scott Hartnell,30,PHI,RW,0.34,0.25,0.09,2.31,74,10.8,128,57.8,7.8,97.1,50.6,49.4,15:52,12:51,2:57,32,8,4,4,3,2,1,0.125,0.031,11
Rostislav Klesla,30,PHX,D,0.21,0.05,0.16,1.16,44,4.5,96,45.8,-4.6,100.5,48.2,51.8,17:38,15:15,0:01,38,2,2,0,6,6,0,0.000,0.000,8
Chuck Kobasew,30,COL,RW,0.24,0.14,0.11,1.16,43,11.6,73,58.9,-4.2,105.3,54.4,45.6,11:16,9:20,0:08,37,5,5,0,4,4,0,0.000,0.000,9
Tomas Kopecky,30,FLA,RW,0.57,0.32,0.26,1.96,92,16.3,166,56,-3.5,98.4,49.9,50.1,17:41,13:43,2:05,47,15,10,4,12,7,5,0.085,0.106,27
Chad Larose,30,CAR,RW,0.11,0.06,0.06,1.86,65,3.1,119,54.6,1.8,95.2,53.9,46.1,12:51,11:32,1:08,35,2,2,0,2,2,0,0.000,0.000,4
Matthew Lombardi,30,TOT,C,0.29,0.14,0.14,1.57,44,9.1,77,57.1,-7.5,100,60.9,39.1,13:58,12:09,1:27,28,4,3,1,4,3,1,0.036,0.036,8
Zbynek Michalek,30,PHX,D,0.06,0.00,0.06,1.24,42,0,92,45.7,-3.7,100.9,45.8,54.3,21:18,18:09,0:10,34,0,0,0,2,2,0,0.000,0.000,2
Travis Moen,30,MTL,LW,0.13,0.04,0.09,0.71,32,6.3,66,48.5,-7.6,99.3,35.8,64.2,11:39,9:14,0:09,45,2,2,0,4,4,0,0.000,0.000,6
Kris Newbury,30,NYR,C,0.17,0.00,0.17,0.67,4,0,7,57.1,0.6,105.9,72,28,7:53,7:29,0:24,6,0,0,0,1,1,0,0.000,0.000,1
Colton Orr,30,TOR,RW,0.09,0.02,0.07,0.30,13,7.7,24,54.2,-8.3,105.5,50.3,49.7,6:23,6:20,0:02,44,1,1,0,3,3,0,0.000,0.000,4
Steve Ott,30,BUF,C,0.50,0.19,0.31,1.52,73,12.3,126,57.9,-8,103.4,41.2,58.8,18:33,13:55,2:39,48,9,7,2,15,12,1,0.042,0.021,24
Dustin Penner,30,LAK,RW,0.42,0.06,0.36,1.85,61,3.3,103,59.2,0.2,96.8,51.6,48.4,12:42,11:47,0:53,33,2,2,0,12,11,1,0.000,0.030,14
Rich Peverley,30,BOS,C,0.38,0.13,0.26,2.02,95,6.3,151,62.9,-4.8,95.5,44,56,15:15,11:39,1:41,47,6,4,2,12,6,4,0.043,0.085,18
Tomas Plekanec,30,MTL,C,0.70,0.30,0.40,2.83,133,10.5,236,56.4,-1.1,100.1,47.5,52.5,19:13,14:08,2:58,47,14,10,4,19,8,11,0.085,0.234,33
Jason Pominville,30,TOT,RW,0.72,0.30,0.43,2.51,118,11.9,223,52.9,-0.8,101.6,51.1,48.9,20:11,14:56,3:30,47,14,11,2,20,13,7,0.043,0.149,34
Nick Schultz,30,EDM,D,0.19,0.02,0.17,0.69,33,3,68,48.5,0.7,97.4,48.5,51.5,18:38,16:05,0:03,48,1,1,0,8,8,0,0.000,0.000,9
John Scott,30,BUF,D,0.00,0.00,0.00,0.44,15,0,24,62.5,-2.3,98.6,53.7,46.3,5:27,5:26,0:00,34,0,0,0,0,0,0,0.000,0.000,0
Jim Slater,30,WPG,C,0.08,0.04,0.04,0.85,22,4.5,38,57.9,-6.8,97.7,28.6,71.4,10:27,8:34,0:01,26,1,1,0,1,1,0,0.000,0.000,2
David Steckel,30,TOT,C,0.21,0.03,0.18,0.68,23,4.3,38,60.5,-4,99.8,39.6,60.4,9:16,8:00,0:02,34,1,1,0,6,6,0,0.000,0.000,7
Jarret Stoll,30,LAK,C,0.38,0.15,0.23,1.52,73,9.6,120,60.8,-2.7,98.8,47,53,16:31,12:40,1:46,48,7,5,1,11,6,4,0.021,0.083,18
R.J. Umberger,30,CBJ,C,0.38,0.17,0.21,2.00,96,8.3,169,56.8,-2.5,102.2,48.6,51.4,18:29,14:46,2:41,48,8,6,2,10,7,3,0.042,0.063,18
Antoine Vermette,30,PHX,C,0.44,0.27,0.17,1.90,91,14.3,157,58,-2.8,99.6,52.9,47.1,18:15,13:59,2:29,48,13,10,3,8,8,0,0.063,0.000,21
Anton Volchenkov,30,NJD,D,0.14,0.03,0.11,1.03,38,2.6,77,49.4,1.9,95.6,53.1,46.9,16:03,13:04,0:01,37,1,1,0,4,4,0,0.000,0.000,5
Andrew Alberts,31,VAN,D,0.04,0.00,0.04,0.63,15,0,40,37.5,-7.8,96.4,42.3,57.7,15:11,13:49,0:00,24,0,0,0,1,1,0,0.000,0.000,1
Kevin Bieksa,31,VAN,D,0.33,0.17,0.17,2.14,77,7.8,162,47.5,-5.8,103.4,49.4,50.6,21:56,17:51,2:05,36,6,4,2,6,5,1,0.056,0.028,12
Rene Bourque,31,MTL,LW,0.48,0.26,0.22,2.33,63,11.1,128,49.2,-4.2,100.6,46.3,53.7,16:20,13:06,2:43,27,7,5,2,6,5,1,0.074,0.037,13
Alexandre Burrows,31,VAN,LW,0.51,0.28,0.23,2.98,140,9.3,214,65,7.5,103.5,61.5,38.5,18:54,14:06,2:46,47,13,12,1,11,9,2,0.021,0.043,24
Matt Ellis,31,BUF,LW,0.00,0.00,0.00,1.33,8,0,9,88.9,-20,100,61.9,38.1,6:12,5:45,0:00,6,0,0,0,0,0,0,0.000,0.000,0
Martin Erat,31,TOT,LW,0.53,0.11,0.42,1.53,69,7.2,124,55.6,-0.8,99.1,43.8,56.2,17:55,14:37,2:22,45,5,4,1,19,12,7,0.022,0.156,24
Kurtis Foster,31,PHI,D,0.22,0.04,0.17,0.91,21,4.8,52,40.4,-3.1,103.2,45,55,13:05,11:38,1:20,23,1,0,1,4,4,0,0.043,0.000,5
Ron Hainsey,31,WPG,D,0.28,0.00,0.28,1.11,52,0,121,43,-4.2,98.8,44.3,55.7,22:52,19:18,0:35,47,0,0,0,13,12,1,0.000,0.021,13
Martin Havlat,31,SJS,LW,0.45,0.20,0.25,2.23,89,9,144,61.8,0.1,101.9,54.3,45.7,15:51,13:23,2:13,40,8,7,1,10,7,3,0.025,0.075,18
Matt Hendricks,31,WSH,C,0.17,0.10,0.06,1.13,54,9.3,105,51.4,-4.4,98.4,47.5,52.5,11:43,9:55,0:03,48,5,5,0,3,3,0,0.000,0.000,8
Barret Jackman,31,STL,D,0.26,0.07,0.20,0.85,39,7.7,84,46.4,-6.9,102.1,41.9,58.1,19:19,16:30,0:02,46,3,3,0,9,9,0,0.000,0.000,12
Tim Jackman,31,CGY,RW,0.12,0.02,0.10,1.00,42,2.4,72,58.3,-0.6,94.6,46.8,53.2,7:36,7:30,0:05,42,1,1,0,4,3,1,0.000,0.024,5
Bracken Kearns,31,SJS,C,0.00,0.00,0.00,0.00,0,,0,,,100,40,60,12:04,10:52,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Mike Komisarek,31,TOR,D,0.00,0.00,0.00,0.25,1,0,7,14.3,-8.2,111.8,45.7,54.3,15:21,12:56,0:00,4,0,0,0,0,0,0,0.000,0.000,0
Derek MacKenzie,31,CBJ,C,0.19,0.07,0.12,0.77,33,9.1,60,55,-8.5,103,42.5,57.5,10:20,8:49,0:02,43,3,3,0,5,5,0,0.000,0.000,8
Paul Martin,31,PIT,D,0.68,0.18,0.50,1.12,38,15.8,101,37.6,-2.1,104.4,46.8,53.2,25:20,18:59,3:11,34,6,4,2,17,10,7,0.059,0.206,23
Brian McGrattan,31,TOT,RW,0.14,0.14,0.00,0.86,18,16.7,31,58.1,-5.5,96.4,57.1,42.9,7:06,7:05,0:00,21,3,3,0,0,0,0,0.000,0.000,3
Dave Moss,31,PHX,LW,0.44,0.11,0.33,1.82,82,6.1,154,53.2,-0.7,99.8,37.5,62.5,15:33,12:53,0:24,45,5,3,1,15,14,1,0.022,0.022,20
Andrew Murray,31,STL,C,0.00,0.00,0.00,2.00,2,0,2,100,28.9,100,25,75,7:49,7:49,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Johnny Oduya,31,CHI,D,0.25,0.06,0.19,1.08,52,5.8,119,43.7,0,101,51.1,48.9,20:31,17:36,0:30,48,3,3,0,9,7,1,0.000,0.021,12
Taylor Pyatt,31,NYR,LW,0.23,0.13,0.10,1.17,56,10.7,93,60.2,-3.6,101.6,53.1,46.9,13:06,12:14,0:50,48,6,5,1,5,4,1,0.021,0.021,11
Greg Rallo,31,FLA,C,0.10,0.10,0.00,1.00,10,10,17,58.8,-5.9,91.4,60,40,9:33,9:27,0:05,10,1,0,1,0,0,0,0.100,0.000,1
Dennis Seidenberg,31,BOS,D,0.37,0.09,0.28,1.80,83,4.8,183,45.4,-2,102,46.4,53.6,23:48,19:31,1:05,46,4,4,0,13,11,2,0.000,0.043,17
Patrick Sharp,31,CHI,C,0.71,0.21,0.50,3.14,88,6.8,166,53,-3.6,103.1,58.3,41.7,18:50,14:50,3:06,28,6,5,1,14,8,6,0.036,0.214,20
Raffi Torres,31,TOT,LW,0.46,0.18,0.28,1.54,60,11.7,101,59.4,-1.4,100.2,59.3,40.7,13:16,12:11,1:04,39,7,6,1,11,11,0,0.026,0.000,18
Radim Vrbata,31,PHX,RW,0.82,0.35,0.47,3.12,106,11.3,174,60.9,1.4,102.2,61.8,38.2,18:19,14:46,3:14,34,12,9,2,16,6,10,0.059,0.294,28
Justin Williams,31,LAK,RW,0.69,0.23,0.46,2.96,142,7.7,250,56.8,10.6,100.7,57.9,42.1,16:59,14:31,2:08,48,11,10,1,22,17,5,0.021,0.104,33
Nolan Yonkman,31,FLA,D,0.00,0.00,0.00,0.57,4,0,8,50,-8.2,101.2,48.6,51.4,9:46,9:27,0:00,7,0,0,0,0,0,0,0.000,0.000,0
Bryan Allen,32,ANA,D,0.15,0.00,0.15,0.61,25,0,90,27.8,-4.5,101.3,49,51,18:44,16:49,0:03,41,0,0,0,6,6,0,0.000,0.000,6
Nik Antropov,32,WPG,C,0.45,0.15,0.30,1.40,56,10.7,97,57.7,-5.6,103.4,56.1,43.9,15:57,13:35,1:53,40,6,4,2,12,11,1,0.050,0.025,18
Krys Barch,32,NJD,RW,0.00,0.00,0.00,0.18,4,0,9,44.4,-4.9,104.8,56.8,43.2,5:51,5:50,0:00,22,0,0,0,0,0,0,0.000,0.000,0
Francois Beauchemin,32,ANA,D,0.50,0.13,0.38,1.54,74,8.1,148,50,0.1,104.7,47.4,52.6,23:27,18:06,2:09,48,6,5,1,18,11,7,0.021,0.146,24
Marc-Andre Bergeron,32,TOT,D,0.36,0.04,0.32,1.72,43,2.3,96,44.8,8.6,95.8,73.9,26.1,13:46,10:50,2:50,25,1,1,0,8,3,5,0.000,0.200,9
Sheldon Brookbank,32,CHI,D,0.04,0.04,0.00,0.96,25,4,52,48.1,-3.8,97.9,53.8,46.2,12:45,12:06,0:00,26,1,0,0,0,0,0,0.000,0.000,1
Matt Carkner,32,NYI,D,0.09,0.00,0.09,0.86,19,0,41,46.3,-0.9,98.2,51,49,12:35,12:11,0:01,22,0,0,0,2,2,0,0.000,0.000,2
John Erskine,32,WSH,D,0.20,0.10,0.10,1.07,32,9.4,68,47.1,-3.7,105.4,44.6,55.4,18:28,16:13,0:06,30,3,3,0,3,3,0,0.000,0.000,6
Vernon Fiddler,32,DAL,C,0.37,0.09,0.28,1.22,56,7.1,103,54.4,-4.6,103.3,30.1,69.9,12:51,10:01,0:26,46,4,3,1,13,11,1,0.022,0.022,17
Mike Fisher,32,NSH,C,0.55,0.26,0.29,1.79,68,14.7,138,49.3,0.1,103,38.5,61.5,19:28,15:17,2:36,38,10,9,1,11,6,5,0.026,0.132,21
Simon Gagne,32,TOT,LW,0.42,0.13,0.29,2.00,76,6.6,135,56.3,-0.7,99.4,52.4,47.6,14:08,12:11,1:34,38,5,3,2,11,8,2,0.053,0.053,16
Adam Hall,32,TOT,RW,0.11,0.00,0.11,0.92,34,0,52,65.4,-7.1,101.7,15.4,84.6,10:32,8:25,0:03,37,0,0,0,4,4,0,0.000,0.000,4
Dany Heatley,32,MIN,RW,0.58,0.31,0.28,2.31,83,13.3,135,61.5,-3.9,96.2,48.6,51.4,18:32,15:27,3:02,36,11,8,3,10,6,4,0.083,0.111,21
Darcy Hordichuk,32,EDM,LW,0.00,0.00,0.00,0.00,0,,0,,-21.9,83.3,50,50,2:02,2:02,0:00,4,0,0,0,0,0,0,0.000,0.000,0
Chris Kelly,32,BOS,C,0.26,0.09,0.18,1.18,40,7.5,70,57.1,-8.6,95.5,32.9,67.1,14:58,12:33,0:06,34,3,2,1,6,6,0,0.029,0.000,9
Zenon Konopka,32,MIN,C,0.00,0.00,0.00,0.49,18,0,29,62.1,-9.4,96.8,24.1,75.9,8:26,8:15,0:00,37,0,0,0,0,0,0,0.000,0.000,0
Niklas Kronwall,32,DET,D,0.60,0.10,0.50,1.40,67,7.5,182,37.4,1.8,99,54.7,45.3,24:22,18:01,3:42,48,5,3,2,24,10,14,0.042,0.292,29
Vincent Lecavalier,32,TBL,C,0.82,0.26,0.56,2.21,86,11.6,136,63.2,0,100.3,51.7,48.3,17:53,14:38,3:03,39,10,5,5,22,18,4,0.128,0.103,32
David Legwand,32,NSH,C,0.52,0.25,0.27,1.63,78,15.4,127,61.4,-1.7,99.8,40,60,18:26,15:23,1:58,48,12,10,2,13,11,2,0.042,0.042,25
Jordan Leopold,32,TOT,D,0.26,0.05,0.21,1.54,60,3.3,121,49.6,-1.8,98.7,52.8,47.2,20:04,16:28,2:10,39,2,2,0,8,4,4,0.000,0.103,10
John-Michael Liles,32,TOR,D,0.34,0.06,0.28,1.47,47,4.3,95,49.5,-1.7,102.1,48.6,51.4,18:46,15:58,2:11,32,2,2,0,9,8,1,0.000,0.031,11
Steve MacIntyre,32,PIT,LW,0.00,0.00,0.00,0.00,0,,0,,,100,0,100,4:31,4:31,0:00,1,0,0,0,0,0,0,0.000,0.000,0
Manny Malhotra,32,VAN,C,0.00,0.00,0.00,0.22,2,0,6,33.3,-12.6,91.6,24.6,75.4,11:08,8:09,0:11,9,0,0,0,0,0,0,0.000,0.000,0
Antti Miettinen,32,WPG,RW,0.23,0.14,0.09,1.18,26,11.5,46,56.5,-7.5,100.6,55.7,44.3,12:39,12:09,0:05,22,3,3,0,2,2,0,0.000,0.000,5
Douglas Murray,32,TOT,D,0.14,0.02,0.12,0.63,27,3.7,81,33.3,-5.9,98.3,46.9,53.1,17:35,14:44,0:02,43,1,1,0,5,5,0,0.000,0.000,6
