,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Jay Beagle,29,WSH,RW,0.32,0.16,0.16,1.35,84,11.9,126,66.7,-2.6,101.9,44.4,55.6,12:49,15:29,1:31,62,10,10,0,10,9,0,0,0,20
Pierre-Edouard Bellemare,29,PHI,LW,0.15,0.07,0.07,1.4,113,5.3,204,55.4,-4.1,99.6,48.5,51.5,12:50,14:35,0:00,81,6,6,0,6,6,0,0,0,12
Patrice Bergeron,29,BOS,C,0.68,0.28,0.4,2.89,234,9.8,428,54.7,9.6,96.6,43.8,56.2,18:08,12:32,0:00,81,23,18,4,32,21,10,0.049,0.123,55
Steve Bernier,29,NJD,RW,0.48,0.24,0.24,1.6,107,15,165,67.3,1.1,102.4,51.2,48.8,12:56,12:07,2:44,67,16,12,4,16,12,4,0.06,0.06,32
Alexandre Bolduc,29,ARI,C,0,0,0,1,3,0,3,100,-11.2,95.2,37.5,62.5,10:40,10:20,0:16,3,0,0,0,0,0,0,0,0,0
Troy Brouwer,29,WSH,RW,0.52,0.26,0.27,1.77,145,14.5,270,54.1,-0.8,102.1,56.1,43.9,17:31,9:03,0:02,82,21,11,8,22,16,6,0.098,0.073,43
Mike Brown,29,SJS,RW,0,0,0,0.92,11,0,24,45.8,-5.8,100.5,45.5,54.5,8:12,13:29,1:31,12,0,0,0,0,0,0,0,0,0
Brent Burns,29,SJS,D,0.73,0.21,0.52,2.99,245,6.9,512,47.9,3.6,98.2,51.2,48.8,23:57,9:19,0:00,82,17,10,7,43,26,17,0.085,0.207,60
Dustin Byfuglien,29,WPG,D,0.65,0.26,0.39,3.03,209,8.6,428,49.5,0.3,100.5,52.4,47.6,22:41,6:02,0:00,69,18,13,5,27,14,12,0.072,0.174,45
Ryan Callahan,29,TBL,RW,0.7,0.31,0.39,2.48,191,12.6,305,63,0.2,101,58.9,41.1,17:44,9:11,0:06,77,24,14,10,30,24,6,0.13,0.078,54
Grant Clitsome,29,WPG,D,0.17,0,0.17,0.92,22,0,56,39.3,3.4,100.9,50.2,49.8,16:22,11:08,0:12,24,0,0,0,4,4,0,0,0,4
Braydon Coburn,29,TOT,D,0.26,0.02,0.23,1.07,46,2.2,117,39.3,-2,99.5,44.8,55.2,19:56,11:21,0:00,43,1,1,0,10,10,0,0,0,11
Adam Cracknell,29,CBJ,RW,0.06,0,0.06,1,17,0,29,58.6,-5.1,92.3,47.3,52.7,9:57,9:19,0:03,17,0,0,0,1,1,0,0,0,1
B.J. Crombeen,29,ARI,RW,0.1,0.05,0.05,0.74,43,7,83,51.8,-6.4,99.2,43.3,56.7,8:06,12:44,0:02,58,3,3,0,3,3,0,0,0,6
Raphael Diaz,29,CGY,D,0.07,0.04,0.04,0.93,52,3.8,132,39.4,1.9,99.2,48.4,51.6,12:01,10:19,0:09,56,2,1,1,2,2,0,0.018,0,4
Loui Eriksson,29,BOS,RW,0.58,0.27,0.31,2.09,169,13,265,63.8,2.2,99.4,50.1,49.9,18:29,16:24,0:12,81,22,16,6,25,19,5,0.074,0.062,47
Eric Fehr,29,WSH,RW,0.44,0.25,0.19,1.89,142,13.4,245,58,-1.7,101.7,43.7,56.3,14:51,9:52,2:19,75,19,17,1,14,14,0,0.013,0,33
Ryan Garbutt,29,DAL,LW,0.37,0.12,0.25,2.13,143,5.6,264,54.2,-2.9,97.8,41.3,58.7,13:34,19:51,3:20,67,8,7,0,17,17,0,0,0,25
Ryan Getzlaf,29,ANA,C,0.91,0.32,0.58,2.48,191,13.1,357,53.5,0.7,101.8,50.7,49.3,20:06,11:28,0:17,77,25,22,3,45,33,10,0.039,0.13,70
Alex Goligoski,29,DAL,D,0.44,0.05,0.4,1.51,122,3.3,282,43.3,1.6,99.1,49.1,50.9,23:49,15:32,0:53,81,4,4,0,32,22,8,0,0.099,36
Mike Green,29,WSH,D,0.63,0.14,0.49,2.21,159,6.3,308,51.6,2.6,102.5,60,40,19:06,8:56,0:00,72,10,9,1,35,19,16,0.014,0.222,45
Ryan Hamilton,29,EDM,LW,0.13,0.06,0.06,0.75,12,8.3,20,60,-6.7,94.7,45,55,13:13,10:04,0:30,16,1,0,1,1,1,0,0.063,0,2
Jack Hillen,29,TOT,D,0.13,0,0.13,0.63,24,0,71,33.8,-4.1,100.6,60.2,39.8,12:52,7:48,0:13,38,0,0,0,5,5,0,0,0,5
Matt Hunwick,29,NYR,D,0.2,0.04,0.16,1.31,72,2.8,140,51.4,4.1,102.7,59.4,40.6,15:49,9:57,0:14,55,2,2,0,9,7,2,0,0.036,11
Mike Kostka,29,NYR,D,0.14,0,0.14,1,7,0,13,53.8,3.5,102.3,57.9,42.1,15:23,14:57,1:39,7,0,0,0,1,1,0,0,0,1
Andrew Ladd,29,WPG,LW,0.77,0.3,0.47,2.77,224,10.7,382,58.6,2.5,101,55.3,44.7,20:04,19:27,2:48,81,24,15,9,38,27,10,0.111,0.123,62
Maxim Lapierre,29,TOT,C,0.14,0.03,0.11,1.08,86,2.3,132,65.2,-10.8,96.6,40,60,10:43,8:39,0:01,80,2,2,0,9,9,0,0,0,11
Bryan Lerg,29,SJS,C,0.5,0.5,0,4,8,12.5,9,88.9,,90.9,35.3,64.7,12:36,17:20,3:26,2,1,1,0,0,0,0,0,0,1
Mark Letestu,29,CBJ,C,0.24,0.13,0.11,1.17,63,11.1,101,62.4,-8.5,98.4,42.7,57.3,13:20,14:43,0:01,54,7,6,0,6,5,1,0,0.019,13
Clarke MacArthur,29,OTT,LW,0.58,0.26,0.32,2.26,140,11.4,244,57.4,1,100.8,49.1,50.9,17:00,13:41,0:28,62,16,10,6,20,16,4,0.097,0.065,36
Andrej Meszaros,29,BUF,D,0.23,0.12,0.12,1.12,67,10.4,139,48.2,0.9,100.6,48.1,51.9,17:54,13:13,2:23,60,7,6,1,7,7,0,0.017,0,14
Marc Methot,29,OTT,D,0.24,0.02,0.22,1.09,49,2,91,53.8,3.3,104,54.7,45.3,22:40,18:25,3:35,45,1,1,0,10,10,0,0,0,11
Alex Ovechkin,29,WSH,LW,1,0.65,0.35,4.88,395,13.4,722,54.4,5.5,100.4,59.7,40.3,20:20,9:47,0:00,81,53,28,25,28,19,9,0.309,0.111,81
Corey Perry,29,ANA,RW,0.82,0.49,0.33,2.88,193,17.1,349,55.3,0.2,102.7,52.2,47.8,18:06,14:34,0:02,67,33,29,4,22,19,3,0.06,0.045,55
Dion Phaneuf,29,TOR,D,0.41,0.04,0.37,1.97,138,2.2,302,45.7,-0.8,100.7,42.5,57.5,23:43,11:21,0:08,70,3,1,2,26,12,13,0.029,0.186,29
Teddy Purcell,29,EDM,RW,0.41,0.15,0.27,1.78,146,8.2,270,54.1,2.1,94.8,58.8,41.2,17:10,19:19,0:08,82,12,7,5,22,15,7,0.061,0.085,34
Kyle Quincey,29,DET,D,0.25,0.04,0.21,1.23,90,3.3,217,41.5,-1.1,101.8,52.6,47.4,19:29,12:51,0:15,73,3,3,0,15,14,0,0,0,18
Mason Raymond,29,CGY,LW,0.4,0.21,0.19,2.16,123,9.8,214,57.9,-1.4,98.9,51.9,48.1,14:49,19:47,0:27,57,12,12,0,11,10,1,0,0.018,23
Mike Richards,29,LAK,C,0.47,0.18,0.29,1.47,63,7.9,117,49.6,-4.2,97.4,51.6,48.4,13:22,7:38,0:02,53,5,4,1,11,9,2,0.019,0.038,16
Brad Richardson,29,VAN,RW,0.3,0.09,0.21,1.19,66,12.1,108,59.3,-2.2,100.1,47.1,52.9,14:28,16:07,3:40,45,8,7,0,13,12,1,0,0.022,21
Mike Santorelli,29,TOT,C,0.42,0.15,0.27,1.84,145,8.3,223,65,-0.7,100.8,43.3,56.7,14:23,13:36,2:55,79,12,11,0,21,18,2,0,0.025,33
Brent Seabrook,29,CHI,D,0.38,0.1,0.28,2.21,181,4.4,379,47.8,-1.7,99.6,55.1,44.9,22:11,12:14,0:22,82,8,4,4,23,11,11,0.049,0.134,31
Trevor Smith,29,TOR,C,0.09,0.04,0.06,0.85,46,4.3,85,54.1,-0.1,96.8,50.6,49.4,11:04,14:31,0:02,54,2,2,0,3,3,0,0,0,5
Carl Soderberg,29,BOS,C,0.54,0.16,0.38,1.99,163,8,312,52.2,-0.1,101.9,52.7,47.3,16:49,11:24,0:20,82,13,8,5,31,28,3,0.061,0.037,44
Frédéric St. Denis,29,CBJ,D,0.57,0.24,0.33,1.93,2,0,8,25,2.1,96.4,34.2,65.8,13:18,14:29,1:34,4,0,0,0,1,1,0,0,0,1
Drew Stafford,29,TOT,RW,0.4,0.08,0.32,1.08,147,12.2,236,63.1,-0.6,100.1,46,54,16:30,16:01,2:11,76,18,14,4,25,19,5,0.053,0.066,43
Viktor Stalberg,29,NSH,LW,0.62,0.22,0.41,1.93,27,7.4,51,52.9,0.7,98.9,44.4,55.6,11:53,12:44,0:06,25,2,2,0,8,8,0,0,0,10
Paul Stastny,29,STL,C,0.25,0,0.25,0.5,143,11.2,228,61,3.2,99.4,49.5,50.5,17:38,11:46,0:05,74,16,9,7,30,22,8,0.095,0.108,46
Clayton Stoner,29,ANA,D,0.12,0.01,0.1,0.99,68,1.5,157,43.3,0.2,98.4,51.4,48.6,17:39,9:14,0:09,69,1,1,0,7,7,0,0,0,8
Joe Vitale,29,ARI,C,0.13,0.04,0.09,0.79,55,5.5,95,57.9,-7.7,97.9,35,65,11:14,10:28,0:06,70,3,3,0,6,6,0,0,0,9
Aaron Volpatti,29,WSH,LW,0,0,0,0.5,1,0,3,33.3,4.1,100,44.4,55.6,9:37,14:54,3:31,2,0,0,0,0,0,0,0,0,0
Shea Weber,29,NSH,D,0.58,0.19,0.38,3.04,237,6.3,463,51.2,-4.5,101,46.8,53.2,26:22,12:08,1:26,78,15,9,5,30,20,10,0.064,0.128,45
Daniel Winnik,29,TOT,C,0.43,0.11,0.32,1.23,97,9.3,173,56.1,1.9,103.9,46.8,53.2,16:39,9:20,0:01,79,9,9,0,25,24,0,0,0,34
Travis Zajac,29,NJD,C,0.34,0.15,0.19,1.51,112,9.8,200,55,1,99.9,45.9,54.1,19:04,15:20,1:29,74,11,5,4,14,11,3,0.054,0.041,25
David Backes,30,STL,C,0.73,0.33,0.4,2.29,183,14.2,301,60.5,-2.7,100.8,42.3,57.7,18:38,18:26,2:55,80,26,16,10,32,26,6,0.125,0.075,58
Sean Bergenheim,30,TOT,LW,0.34,0.16,0.18,1.93,108,8.3,187,57.8,2,98.6,49.2,50.8,13:07,16:59,1:24,56,9,9,0,10,8,2,0,0.036,19
Troy Bodie,30,TOR,RW,0,0,0,0.2,1,0,2,50,2.2,100,57.1,42.9,4:37,14:52,2:50,5,0,0,0,0,0,0,0,0,0
David Booth,30,TOR,LW,0.22,0.12,0.1,1.81,107,6.5,181,59.1,1,97.5,43.5,56.5,11:56,10:47,0:08,59,7,7,0,6,5,0,0,0,13
Brian Boyle,30,TBL,C,0.29,0.18,0.11,1.71,140,10.7,219,60.7,-4.5,99.4,37.3,62.7,13:00,9:40,0:05,82,15,12,0,9,9,0,0,0,24
Kyle Brodziak,30,MIN,C,0.27,0.12,0.15,1.18,86,10.5,142,60.6,-8.8,99.6,34.6,65.4,13:03,7:25,0:02,73,9,8,0,11,11,0,0,0,20
Dustin Brown,30,LAK,RW,0.33,0.13,0.2,2.3,189,5.8,333,55,-1,96,52.3,47.7,16:31,11:04,0:08,82,11,10,1,16,11,5,0.012,0.061,27
Daniel Carcillo,30,CHI,LW,0.21,0.1,0.1,1.08,42,9.5,72,58.3,-4.6,101.9,41.8,58.2,8:11,11:41,2:17,39,4,4,0,4,4,0,0,0,8
Matt Carle,30,TBL,D,0.31,0.07,0.24,1.24,73,5.5,149,49.7,-0.5,101.3,50.8,49.2,20:29,10:20,0:14,59,4,3,1,14,14,0,0.017,0,18
Jeff Carter,30,LAK,C,0.76,0.34,0.41,2.66,218,12.8,410,51.5,1.5,99.2,55,45,17:58,12:15,0:47,82,28,17,10,34,28,5,0.122,0.061,62
David Clarkson,30,TOT,RW,0.25,0.16,0.08,1.56,95,10.5,169,56.2,-0.9,99,43.2,56.8,13:48,11:34,1:01,61,10,9,1,5,5,0,0.016,0,15
Patrick Eaves,30,DAL,RW,0.57,0.3,0.28,1.94,91,15.4,182,50,1.9,101.6,56.7,43.3,13:43,11:25,0:02,47,14,8,6,13,10,3,0.128,0.064,27
Toby Enstrom,30,WPG,D,0.38,0.07,0.32,0.97,58,6.9,133,43.6,-0.6,102.7,53.7,46.3,23:34,16:05,0:01,60,4,3,1,19,13,6,0.017,0.1,23
Jonathan Ericsson,30,DET,D,0.18,0.04,0.15,1,82,3.7,179,45.8,-5.4,99.3,48.1,51.9,19:35,11:10,0:57,82,3,3,0,12,11,0,0,0,15
Valtteri Filppula,30,TBL,C,0.59,0.15,0.44,1.11,91,13.2,151,57.6,-3.5,98.4,52.4,47.6,19:01,5:08,0:07,82,12,10,2,36,21,15,0.024,0.183,48
Tomas Fleischmann,30,TOT,LW,0.41,0.12,0.29,1.98,131,6.1,233,56.2,-0.5,102.3,51.3,48.7,14:42,10:59,0:14,66,8,8,0,19,18,1,0,0.015,27
Colin Fraser,30,STL,C,0,0,0,1,1,0,1,100,-34.8,80,0,100,4:42,12:11,0:55,1,0,0,0,0,0,0,0,0,0
Jason Garrison,30,TBL,D,0.43,0.06,0.37,1.59,111,3.6,236,47,-1.5,103.9,52.2,47.8,20:01,13:39,1:30,70,4,3,1,26,16,10,0.014,0.143,30
Dan Girardi,30,NYR,D,0.24,0.05,0.2,1.35,111,3.6,225,49.3,-5.5,101.8,42.4,57.6,22:42,14:09,2:13,82,4,3,1,16,13,2,0.012,0.024,20
Josh Gorges,30,BUF,D,0.13,0,0.13,0.61,28,0,63,44.4,-3.6,97.1,34.6,65.4,22:22,11:55,1:22,46,0,0,0,6,5,0,0,0,6
Nicklas Grossmann,30,PHI,D,0.21,0.07,0.13,0.63,43,11.6,104,41.3,-4.1,102.9,51.1,48.9,17:39,13:36,0:01,68,5,5,0,9,9,0,0,0,14
David Jones,30,CGY,RW,0.45,0.21,0.24,1.7,114,12.3,206,55.3,-1.6,100.5,35.6,64.4,14:20,13:40,1:31,67,14,12,2,16,16,0,0.03,0,30
Ryan Kesler,30,ANA,C,0.58,0.25,0.33,2.53,205,9.8,383,53.3,-0.7,99.2,46.7,53.3,19:31,14:16,2:20,81,20,14,5,27,19,6,0.062,0.074,47
Kevin Klein,30,NYR,D,0.4,0.14,0.26,1.17,76,11.8,175,43.4,-1.9,103.8,43.7,56.3,18:29,10:55,0:02,65,9,9,0,17,17,0,0,0,26
Ben Lovejoy,30,TOT,D,0.23,0.03,0.2,1.43,86,2.3,175,49.1,-0.1,98.1,49.6,50.4,19:26,12:22,1:42,60,2,2,0,12,10,0,0,0,14
Colin McDonald,30,NYI,RW,0.44,0.11,0.33,1.61,29,6.9,48,60.4,-2.2,96.2,44.8,55.2,10:30,14:07,2:45,18,2,2,0,6,6,0,0,0,8
Cody McLeod,30,COL,LW,0.15,0.09,0.06,1.15,94,7.4,134,70.1,-4.9,101.3,45.6,54.4,11:11,13:44,0:02,82,7,6,0,5,5,0,0,0,12
Milan Michalek,30,OTT,LW,0.52,0.2,0.32,1.97,130,10,235,55.3,-1.9,101.4,45.9,54.1,16:22,15:54,0:01,66,13,7,5,21,16,5,0.076,0.076,34
Drew Miller,30,DET,LW,0.16,0.06,0.1,1.2,98,5.1,150,65.3,-14.4,100.9,34.7,65.3,13:26,13:41,1:39,82,5,4,0,8,7,1,0,0.012,13
John Mitchell,30,COL,C,0.38,0.16,0.22,1.54,105,10.5,203,51.7,-1.7,99.8,44.3,55.7,15:51,16:48,0:06,68,11,7,3,15,14,1,0.044,0.015,26
Torrey Mitchell,30,TOT,C,0.22,0.09,0.12,0.85,55,10.9,95,57.9,-0.1,100.9,36.8,63.2,14:12,14:34,2:52,65,6,6,0,8,8,0,0,0,14
Rick Nash,30,NYR,LW,0.87,0.53,0.34,3.85,304,13.8,493,61.5,1.5,103,54.9,45.1,17:27,6:46,0:00,79,42,32,6,27,20,6,0.076,0.076,69
Frans Nielsen,30,NYI,C,0.55,0.18,0.37,2.01,157,8.9,310,50.6,-0.6,100.4,47,53,16:35,8:47,0:00,78,14,9,4,29,13,14,0.051,0.179,43
Daniel Paille,30,BOS,LW,0.18,0.08,0.1,0.93,66,9.1,117,56.4,-8.3,97.6,48,52,11:31,15:48,2:44,71,6,5,0,7,6,0,0,0,13
Adam Pardy,30,WPG,D,0.16,0,0.16,0.53,29,0,82,36.6,-1.5,101.4,54.9,45.1,15:01,11:11,0:00,55,0,0,0,9,8,0,0,0,9
Zach Parise,30,MIN,LW,0.84,0.45,0.39,3.5,259,12.7,407,63.9,4,101.6,62.2,37.8,19:11,12:51,1:24,74,33,22,11,29,24,5,0.149,0.068,62
Joe Pavelski,30,SJS,C,0.85,0.45,0.4,3.18,261,14.2,419,58.9,8.3,100.5,51.5,48.5,20:08,14:39,3:15,82,37,18,19,33,21,12,0.232,0.146,70
Steve Pinizzotto,30,EDM,RW,0.22,0.11,0.11,0.83,15,13.3,17,88.2,-3.2,101.3,35.8,64.2,7:56,14:33,2:26,18,2,2,0,2,2,0,0,0,4
Joe Piskula,30,NSH,D,0,0,0,0,0,,4,0,,80,50,50,16:27,13:44,2:19,1,0,0,0,0,0,0,0,0,0
Chris Porter,30,STL,LW,0.08,0.04,0.04,1,24,4.2,44,54.5,0,97.6,46.3,53.7,9:33,16:08,0:12,24,1,1,0,1,1,0,0,0,2
Brandon Prust,30,MTL,LW,0.22,0.05,0.17,0.95,78,5.1,130,60,-4,101.9,35.7,64.3,12:58,15:19,0:32,82,4,4,0,14,13,0,0,0,18
Dylan Reese,30,ARI,D,0,0,0,3,3,0,6,50,20,79.1,44.4,55.6,19:58,12:42,1:46,1,0,0,0,0,0,0,0,0,0
Alexander Semin,30,CAR,RW,0.33,0.11,0.23,1.63,93,6.5,207,44.9,3.7,96.6,60.9,39.1,15:55,8:23,0:02,57,6,6,0,13,9,4,0,0.07,19
Tim Sestito,30,NJD,LW,0.13,0,0.13,0.67,10,0,15,66.7,0.2,100.1,56.9,43.1,9:53,7:16,0:00,15,0,0,0,2,2,0,0,0,2
Eric Staal,30,CAR,C,0.7,0.3,0.4,3.17,244,9.4,450,54.2,7.2,95.9,54.6,45.4,18:51,15:15,2:01,77,23,16,7,31,21,10,0.091,0.13,54
Alex Steen,30,STL,LW,0.86,0.32,0.54,3.01,223,10.8,410,53.7,1.4,100.7,49.2,50.8,19:59,9:29,0:04,74,24,16,8,40,24,16,0.108,0.216,64
Tyson Strachan,30,BUF,D,0.11,0,0.11,0.83,38,0,74,51.4,-0.8,95,40.8,59.2,18:59,12:27,1:29,46,0,0,0,5,4,0,0,0,5
Mark Stuart,30,WPG,D,0.2,0.03,0.17,0.73,51,3.9,153,33.3,-2.1,99.7,47.9,52.1,19:13,10:58,1:25,70,2,2,0,12,10,0,0,0,14
Ryan Suter,30,MIN,D,0.49,0.03,0.47,1.95,150,1.3,356,42.1,0.7,99.8,56.1,43.9,29:04,12:11,0:00,77,2,1,1,36,25,10,0.013,0.13,38
Maxime Talbot,30,TOT,C,0.22,0.06,0.16,1.2,97,5.2,145,66.9,-2.2,100,46.1,53.9,13:37,9:25,0:15,81,5,5,0,13,13,0,0,0,18
Nate Thompson,30,ANA,C,0.23,0.06,0.16,1.09,87,5.7,149,57.7,-4.6,100.8,42.5,57.5,13:19,9:04,2:24,80,5,4,0,13,13,0,0,0,18
James Wisniewski,30,TOT,D,0.49,0.12,0.38,2.13,147,5.4,310,47.4,3.1,97.7,52.3,47.7,21:11,10:17,1:55,69,8,1,7,26,18,8,0.101,0.116,34
Andre Benoit,31,BUF,D,0.15,0.02,0.14,0.76,45,2.2,106,42.5,-0.7,99.6,40.9,59.1,18:08,15:03,3:12,59,1,0,0,8,7,1,0,0.017,9
Jay Bouwmeester,31,STL,D,0.18,0.03,0.15,1.28,92,2.2,199,46.2,-4.1,101,47.8,52.2,22:40,14:46,2:12,72,2,2,0,11,7,4,0,0.056,13
Johnny Boychuk,31,NYI,D,0.49,0.13,0.36,2.67,192,4.7,388,49.5,2.7,99.8,54.5,45.5,21:41,10:24,0:30,72,9,4,5,26,15,10,0.069,0.139,35
Gregory Campbell,31,BOS,C,0.17,0.09,0.09,0.91,64,9.4,106,60.4,-12.4,101.7,39.2,60.8,12:08,18:04,0:39,70,6,5,0,6,6,0,0,0,12
Ryan Carter,31,MIN,C,0.25,0.06,0.19,0.89,47,6.4,88,53.4,-5.6,101.5,31.8,68.2,10:05,11:19,0:39,53,3,2,0,10,10,0,0,0,13
Chris Conner,31,WSH,RW,0,0,0,1.5,3,0,7,42.9,7,109.1,75,25,8:49,13:13,1:16,2,0,0,0,0,0,0,0,0,0
Trevor Daley,31,DAL,D,0.56,0.24,0.32,1.66,113,14.2,244,46.3,-8.4,99,53.4,46.6,22:53,17:51,2:03,68,16,8,6,22,16,6,0.088,0.088,38
Patrick Dwyer,31,CAR,RW,0.17,0.07,0.1,1.08,77,6.5,138,55.8,-10,96.7,45.4,54.6,12:46,7:43,0:18,71,5,5,0,7,6,0,0,0,12
Stephen Gionta,31,NJD,RW,0.21,0.08,0.13,1.38,84,6,129,65.1,-1.6,101.8,38.2,61.8,13:11,16:23,0:09,61,5,5,0,8,6,0,0,0,13
Mark Giordano,31,CGY,D,0.79,0.18,0.61,2.57,157,7,357,44,6.9,102.3,43.6,56.4,25:10,13:16,0:10,61,11,8,2,37,25,12,0.033,0.197,48
Tanner Glass,31,NYR,LW,0.09,0.02,0.08,0.8,53,1.9,90,58.9,-8.7,97.3,32.9,67.1,10:15,7:18,0:07,66,1,1,0,5,5,0,0,0,6
Marcel Goc,31,TOT,C,0.12,0.04,0.08,1.04,77,3.9,130,59.2,-2.9,99.2,45.2,54.8,11:41,12:06,0:06,74,3,3,0,6,5,0,0,0,9
Boyd Gordon,31,EDM,C,0.19,0.09,0.1,0.96,65,9.2,114,57,-5.4,98.3,21.7,78.3,13:20,15:14,3:38,68,6,4,1,7,6,0,0.015,0,13
Mikhail Grabovski,31,NYI,C,0.37,0.18,0.2,1.59,81,11.1,168,48.2,3.6,99.9,45.2,54.8,14:16,15:00,0:20,51,9,9,0,10,9,1,0,0.02,19
Matt Greene,31,LAK,D,0.11,0.04,0.07,0.84,69,4.3,177,40.1,-1.2,98.8,56.6,43.4,15:48,8:39,0:11,82,3,3,0,6,6,0,0,0,9
Peter Harrold,31,NJD,D,0.12,0.07,0.05,0.72,31,9.7,62,50,-2.5,99.3,41.6,58.4,15:15,13:56,1:53,43,3,3,0,2,2,0,0,0,5
Ales Hemsky,31,DAL,RW,0.42,0.14,0.28,1.84,140,7.9,255,54.9,0.3,98.1,58.5,41.5,13:38,15:54,0:06,76,11,10,1,21,14,7,0.013,0.092,32
Chris Higgins,31,VAN,LW,0.47,0.16,0.31,2.22,171,7,283,60.4,0.7,101.4,47.9,52.1,15:47,12:55,1:02,77,12,9,3,24,22,2,0.039,0.026,36
Jiri Hudler,31,CGY,C,0.97,0.4,0.58,2.03,158,19.6,270,58.5,5.1,104,54.9,45.1,18:01,15:14,0:02,78,31,25,6,45,35,10,0.077,0.128,76
Jussi Jokinen,31,FLA,LW,0.54,0.1,0.44,1.65,134,6,217,61.8,-0.3,99.5,51,49,16:44,14:54,3:08,81,8,6,2,36,29,7,0.025,0.086,44
Duncan Keith,31,CHI,D,0.56,0.13,0.44,2.14,171,5.8,369,46.3,4.1,100.3,54.4,45.6,25:34,11:10,0:46,80,10,7,3,35,21,13,0.038,0.163,45
Mikko Koivu,31,MIN,C,0.6,0.18,0.43,2.24,179,7.8,301,59.5,4.5,99.2,54.9,45.1,19:16,15:34,0:40,80,14,10,4,34,23,11,0.05,0.138,48
Brooks Laich,31,WSH,C,0.3,0.11,0.2,1.61,106,6.6,171,62,-2.4,99.7,45.8,54.2,14:43,5:39,0:02,66,7,7,0,13,11,1,0,0.015,20
Joakim Lindstrom,31,TOT,C,0.19,0.08,0.11,1.15,61,6.6,117,51.3,1.9,94,48.7,51.3,10:53,12:24,0:14,53,4,2,2,6,3,3,0.038,0.057,10
Joffrey Lupul,31,TOR,LW,0.38,0.18,0.2,1.76,97,10.3,170,57.1,-2.6,100.9,40.9,59.1,15:29,12:10,0:03,55,10,8,2,11,10,1,0.036,0.018,21
Jay McClement,31,CAR,C,0.26,0.09,0.17,0.83,68,10.3,121,56.2,-11.1,100.1,38.9,61.1,13:35,13:32,2:54,82,7,7,0,14,14,0,0,0,21
Cody McCormick,31,BUF,C,0.12,0.03,0.09,0.94,31,3.2,55,56.4,-1.8,96.4,31.4,68.6,11:43,10:50,0:01,33,1,0,0,3,3,0,0,0,4
Travis Morin,31,DAL,C,0,0,0,1.67,10,0,21,47.6,6.7,103,65.9,34.1,12:06,12:40,1:32,6,0,0,0,0,0,0,0,0,0
Matt Moulson,31,BUF,LW,0.53,0.17,0.36,2.03,156,8.3,253,61.7,4.6,100.3,46.4,53.6,17:41,16:13,1:06,77,13,10,3,28,20,8,0.039,0.104,41
Eric Nystrom,31,NSH,LW,0.2,0.12,0.08,1,60,11.7,97,61.9,-13,101.2,17.6,82.4,13:12,11:37,0:02,60,7,6,0,5,5,0,0,0,12
Shane O'Brien,31,FLA,D,0.11,0,0.11,0.44,4,0,5,80,-6.6,93.2,56,44,13:29,12:45,0:00,9,0,0,0,1,1,0,0,0,1
P.A. Parenteau,31,MTL,RW,0.39,0.14,0.25,1.73,97,8.2,177,54.8,2.8,100.5,59.2,40.8,14:59,16:16,0:04,56,8,5,3,14,13,1,0.054,0.018,22
Corey Potter,31,CGY,D,0,0,0,0.33,2,0,7,42.9,10.6,91.5,71.4,28.6,9:40,13:07,0:16,6,0,0,0,0,0,0,0,0,0
Derek Roy,31,TOT,C,0.44,0.17,0.28,1.57,113,10.6,196,57.7,0.4,98.3,59,41,15:40,12:57,1:03,72,12,8,4,20,17,3,0.056,0.042,32
Tuomo Ruutu,31,NJD,RW,0.17,0.09,0.08,0.96,74,9.5,122,60.7,2.3,99.5,46.9,53.1,10:52,9:27,0:00,77,7,7,0,6,6,0,0,0,13
Jason Spezza,31,DAL,C,0.76,0.21,0.55,2.49,204,8.3,412,49.5,4.3,98.1,59.6,40.4,17:13,10:57,0:27,82,17,13,4,45,23,22,0.049,0.268,62
Matt Stajan,31,CGY,C,0.29,0.12,0.17,0.78,46,15.2,94,50,-0.6,102.8,34,66,12:00,15:33,2:38,59,7,7,0,10,9,0,0,0,17
Lee Stempniak,31,TOT,RW,0.39,0.21,0.18,1.62,115,13,207,56,0.8,102.8,44.8,55.2,12:43,10:23,2:10,71,15,15,0,13,12,1,0,0.014,28
Chris Thorburn,31,WPG,RW,0.17,0.09,0.09,0.83,67,10.4,129,52.7,-4,98.6,51.5,48.5,8:05,12:00,0:45,81,7,7,0,7,7,0,0,0,14
Jordin Tootoo,31,NJD,RW,0.22,0.15,0.07,1.1,75,13.3,118,63.6,-2.2,101.6,45.2,54.8,10:27,18:39,3:05,68,10,9,1,5,5,0,0.015,0,15
Fedor Tyutin,31,CBJ,D,0.22,0.04,0.18,0.84,56,5.4,131,42.7,-3.9,102.1,48.3,51.7,19:55,10:29,0:07,67,3,3,0,12,9,1,0,0.015,15
Scottie Upshall,31,FLA,LW,0.24,0.13,0.11,1.48,93,8.6,163,57.1,-0.4,96.9,49.4,50.6,12:41,7:10,0:00,63,8,8,0,7,6,1,0,0.016,15
David Van Der Gulik,31,LAK,LW,0,0,0,1,1,0,1,100,1,100,0,100,5:15,13:41,1:29,1,0,0,0,0,0,0,0,0,0
