,,,,Per Game,Per Game,Per Game,Per Game,,,,,Corsi (EV),PDO (EV),Zone Starts (EV),Zone Starts (EV),Ice Time,Even Strength,Power Play,Scoring,Scoring,Goals,Goals,Scoring,Assists,Assists,Power Play,Power Play,Scoring
Brian Boyle,32,TOT,C,0.33,0.17,0.16,1.75,131,9.9,216,60.6,1.5,100.4,42.5,57.5,13:02,10:46,1:10,75,13,10,3,12,9,3,0.04,0.04,25
Cody McLeod,32,TOT,LW,0.1,0.08,0.02,0.51,30,16.7,47,63.8,-13,101.3,40.9,59.1,7:10,7:03,0:04,59,5,5,0,1,1,0,0,0,6
Dan Girardi,32,NYR,D,0.24,0.06,0.17,0.89,56,7.1,125,44.8,-5.5,102.1,44.3,55.7,19:06,16:48,0:02,63,4,3,0,11,10,0,0,0,15
David Backes,32,BOS,RW,0.51,0.23,0.28,2.36,175,9.7,285,61.1,2.2,97.9,50.3,49.7,17:07,14:26,2:08,74,17,15,2,21,16,5,0.027,0.068,38
Drew Miller,32,DET,LW,0.13,0.09,0.04,0.78,43,11.6,68,61.8,-7.8,96.2,39.2,60.8,10:17,8:51,0:03,55,5,5,0,2,2,0,0,0,7
Dustin Brown,32,LAK,RW,0.45,0.18,0.28,2.19,175,8,326,53.7,-1.8,97.5,54.2,45.8,16:00,13:13,1:30,80,14,9,4,22,20,2,0.05,0.025,36
Eric Staal,32,MIN,C,0.79,0.34,0.45,2.57,211,13.3,360,58.3,3.8,101.2,50,50,18:36,14:51,2:22,82,28,23,4,37,24,12,0.049,0.146,65
Frans Nielsen,32,DET,C,0.52,0.22,0.3,2.05,162,10.5,275,58.9,0.9,96.7,57.8,42.2,17:09,12:49,2:24,79,17,11,4,24,13,11,0.051,0.139,41
Jason Garrison,32,TBL,D,0.13,0.01,0.11,1.37,96,1,193,49.7,-5.4,99,43.3,56.7,18:34,16:12,0:10,70,1,1,0,8,8,0,0,0,9
Jeff Carter,32,LAK,C,0.8,0.39,0.41,3.05,250,12.8,468,53.4,-0.4,98.4,56.9,43.1,18:02,13:37,2:53,82,32,21,10,34,22,12,0.122,0.146,66
Joe Pavelski,32,SJS,C,0.84,0.36,0.48,2.88,233,12.4,417,55.6,1.4,101.5,53.3,46.7,19:07,15:31,3:19,81,29,21,7,39,24,15,0.086,0.185,68
John Mitchell,32,COL,C,0.11,0.05,0.06,0.88,57,5.3,127,44.9,1,97.5,49.1,50.9,12:33,11:42,0:12,65,3,3,0,4,4,0,0,0,7
Jonathan Ericsson,32,DET,D,0.18,0.02,0.16,0.84,43,2.3,95,45.3,-1.8,101.4,42,58,19:13,17:01,0:07,51,1,1,0,8,8,0,0,0,9
Josh Gorges,32,BUF,D,0.09,0.02,0.08,0.61,40,2.5,80,50,-3.3,99.8,43.3,56.7,18:27,15:45,0:01,66,1,1,0,5,5,0,0,0,6
Kevin Klein,32,NYR,D,0.23,0.05,0.18,0.9,54,5.6,115,47,1.8,100.5,53.5,46.5,17:38,16:18,0:03,60,3,3,0,11,9,1,0,0.017,14
Kyle Brodziak,32,STL,C,0.22,0.12,0.1,0.8,55,14.5,92,60.9,-7.8,101.6,20.6,79.4,11:12,9:09,0:01,69,8,8,0,7,7,0,0,0,15
Mark Stuart,32,WPG,D,0.1,0.05,0.05,0.57,24,8.3,52,46.2,-4.3,101.3,48.4,51.6,12:27,10:10,0:00,42,2,2,0,2,2,0,0,0,4
Nate Thompson,32,ANA,C,0.07,0.03,0.03,0.63,19,5.3,34,55.9,-11.7,104.2,46.1,53.9,10:23,8:40,0:07,30,1,1,0,1,1,0,0,0,2
Patrick Eaves,32,TOT,RW,0.65,0.41,0.24,2.65,209,15.3,360,58.1,3,99.3,49.3,50.7,16:25,13:17,2:57,79,32,19,13,19,14,5,0.165,0.063,51
Rick Nash,32,NYR,RW,0.57,0.34,0.22,2.91,195,11.8,319,61.1,-1.9,103,53.2,46.8,16:28,13:14,2:00,67,23,16,6,15,12,3,0.09,0.045,38
Ryan Kesler,32,ANA,C,0.71,0.27,0.44,2.27,186,11.8,352,52.8,2,100.3,33.4,66.6,21:18,15:44,2:50,82,22,14,8,36,24,12,0.098,0.146,58
Ryan Suter,32,MIN,D,0.49,0.11,0.38,2,164,5.5,332,49.4,1.3,102.7,49.8,50.2,26:55:00,21:50,2:46,82,9,4,4,31,22,8,0.049,0.098,40
Toby Enstrom,32,WPG,D,0.23,0.02,0.22,0.77,46,2.2,111,41.4,-2.2,99,50.1,49.9,21:54,17:26,1:27,60,1,0,0,13,7,6,0,0.1,14
Torrey Mitchell,32,MTL,C,0.22,0.1,0.12,0.87,68,11.8,124,54.8,-5,101.2,29.5,70.5,12:36,10:39,0:04,78,8,8,0,9,9,0,0,0,17
Valtteri Filppula,32,TOT,C,0.53,0.15,0.38,1.23,97,12.4,147,66,-3,100.1,48.6,51.4,17:24,13:46,1:53,79,12,12,0,30,23,7,0,0.089,42
Zach Parise,32,MIN,LW,0.61,0.28,0.33,2.81,194,9.8,300,64.7,0.2,98.8,52.4,47.6,17:26,14:05,2:17,69,19,13,6,23,17,6,0.087,0.087,42
Ales Hemsky,33,DAL,RW,0.47,0.27,0.2,2,30,13.3,52,57.7,-0.3,100.1,45.3,54.7,14:25,12:47,1:32,15,4,3,1,3,2,1,0.067,0.067,7
Chris Thorburn,33,WPG,RW,0.06,0.05,0.02,0.56,36,8.3,63,57.1,-4.9,96.4,46.2,53.8,6:59,6:19,0:01,64,3,2,0,1,1,0,0,0,4
Dennis Wideman,33,CGY,D,0.32,0.09,0.23,1.53,87,5.7,191,45.5,-0.8,98.6,50.7,49.3,20:14,17:01,1:02,57,5,3,2,13,10,3,0.035,0.053,18
Duncan Keith,33,CHI,D,0.66,0.08,0.59,2.29,183,3.3,370,49.5,0.3,102.9,52.8,47.2,25:37:00,20:00,3:09,80,6,4,2,47,34,13,0.025,0.163,53
Fedor Tyutin,33,COL,D,0.19,0.01,0.17,0.67,46,2.2,100,46,-2.8,96.8,41.4,58.6,18:56,16:24,0:02,69,1,1,0,12,12,0,0,0,13
Jason Spezza,33,DAL,C,0.74,0.22,0.51,2.19,149,10.1,285,52.3,-0.1,96.9,52.4,47.6,16:10,13:13,2:40,68,15,12,2,35,18,17,0.029,0.25,50
Jay Bouwmeester,33,STL,D,0.19,0.01,0.17,1.31,106,0.9,205,51.7,-3.2,101.5,41.3,58.7,22:24,19:16,0:08,81,1,1,0,14,13,1,0,0.012,15
Jay McClement,33,CAR,C,0.12,0.08,0.05,0.57,37,13.5,87,42.5,-8,97.8,42.2,57.8,11:23,9:25,0:06,65,5,4,0,3,3,0,0,0,8
Jiri Hudler,33,DAL,RW,0.34,0.09,0.25,0.84,27,11.1,55,49.1,-3.7,101.6,58.7,41.3,11:51,9:47,2:03,32,3,2,1,8,8,0,0.031,0,11
Johnny Boychuk,33,NYI,D,0.35,0.09,0.26,2.35,155,3.9,339,45.7,2.4,102,51.7,48.3,20:44,16:48,1:49,66,6,4,1,17,13,3,0.015,0.045,23
Jordin Tootoo,33,CHI,RW,0.06,0.04,0.02,0.86,43,4.7,81,53.1,0.1,96.4,47.6,52.4,6:45,6:43,0:01,50,2,2,0,1,1,0,0,0,3
Jussi Jokinen,33,FLA,LW,0.41,0.16,0.25,1.71,118,9.3,199,59.3,3.8,97.4,46.8,53.2,17:25,13:35,2:27,69,11,6,4,17,11,6,0.058,0.087,28
Lee Stempniak,33,CAR,RW,0.49,0.2,0.29,1.6,131,12.2,249,52.6,-0.8,101.8,60.2,39.8,15:51,13:52,1:57,82,16,14,2,24,20,4,0.024,0.049,40
Mark Giordano,33,CGY,D,0.48,0.15,0.33,1.86,151,7.9,356,42.4,5,100.8,48.9,51.1,23:35,17:45,2:35,81,12,7,3,27,15,11,0.037,0.136,39
Matt Greene,33,LAK,D,0.08,0.04,0.04,0.54,14,7.1,50,28,-3,102.1,58.1,41.9,13:11,11:59,0:00,26,1,1,0,1,1,0,0,0,2
Matt Moulson,33,BUF,LW,0.4,0.17,0.22,1.65,134,10.4,200,67,4,98.9,54.2,45.8,11:36,9:28,2:07,81,14,3,11,18,11,7,0.136,0.086,32
Matt Stajan,33,CGY,C,0.28,0.07,0.21,0.73,59,10.2,108,54.6,-2.3,100.4,34.8,65.2,12:41,10:48,0:05,81,6,6,0,17,15,0,0,0,23
Mikko Koivu,33,MIN,C,0.73,0.23,0.5,1.74,139,12.9,260,53.8,0.8,104.2,36.2,63.8,19:07,15:03,2:14,80,18,16,2,40,20,18,0.025,0.225,58
P.A. Parenteau,33,TOT,RW,0.42,0.19,0.22,1.84,123,10.6,173,71.1,5.1,95.9,52.9,47.1,14:42,12:21,2:10,67,13,9,4,15,11,4,0.06,0.06,28
Scottie Upshall,33,STL,RW,0.25,0.14,0.11,1.16,85,11.8,142,59.9,-6.1,99.8,23.3,76.7,10:59,9:09,0:03,73,10,8,0,8,8,0,0,0,18
Stephen Gionta,33,NYI,RW,0.23,0.04,0.19,0.65,17,5.9,28,60.7,-6.3,108.5,45.2,54.8,11:12,9:47,0:06,26,1,1,0,5,5,0,0,0,6
Thomas Vanek,33,TOT,LW,0.71,0.25,0.46,1.96,133,12.8,216,61.6,-0.5,101,71.1,28.9,14:24,11:42,2:40,68,17,12,5,31,23,8,0.074,0.118,48
Trevor Daley,33,PIT,D,0.34,0.09,0.25,1.5,84,6,156,53.8,-5.5,102,48,52,20:23,16:22,1:38,56,5,4,1,14,10,3,0.018,0.054,19
Andy Greene,34,NJD,D,0.2,0.06,0.14,1.26,83,4.8,189,43.4,-1.5,98,35.2,64.8,21:57,17:23,1:12,66,4,2,1,9,6,3,0.015,0.045,13
Antoine Vermette,34,ANA,C,0.39,0.13,0.26,1.22,88,10.2,162,54.3,-0.8,99.4,43.7,56.3,15:54,13:06,1:52,72,9,4,5,19,13,6,0.069,0.083,28
Dan Hamhuis,34,DAL,D,0.2,0.01,0.19,1.05,83,1.2,201,41.3,3.4,98.7,49,51,19:22,15:46,1:34,79,1,0,1,15,13,0,0.013,0,16
Deryk Engelland,34,CGY,D,0.2,0.05,0.15,1.32,107,3.7,218,49.1,-5.6,101,44.7,55.3,18:20,15:04,0:01,81,4,4,0,12,12,0,0,0,16
Jason Pominville,34,MIN,RW,0.6,0.17,0.44,2.26,176,7.4,306,57.5,5.9,99,52,48,14:14,12:11,1:07,78,13,13,0,34,27,7,0,0.09,47
Marian Gaborik,34,LAK,RW,0.38,0.18,0.2,2.2,123,8.1,216,56.9,1,97.6,54.6,45.4,14:47,13:15,1:28,56,10,7,3,11,9,2,0.054,0.036,21
Mike Cammalleri,34,NJD,LW,0.51,0.16,0.34,2.33,142,7,244,58.2,1.5,100.1,48.8,51.2,17:21,14:47,2:30,61,10,9,1,21,12,9,0.016,0.148,31
Nick Schultz,34,PHI,D,0.14,0,0.14,0.89,25,0,63,39.7,-5.2,101.6,50.5,49.5,15:15,13:22,0:01,28,0,0,0,4,4,0,0,0,4
Scott Hartnell,34,CBJ,LW,0.47,0.17,0.31,1.33,104,12.5,172,60.5,3.2,102.1,49.5,50.5,12:04,10:38,1:24,78,13,11,2,24,23,1,0.026,0.013,37
Steve Ott,34,TOT,C,0.13,0.06,0.08,0.85,45,6.7,76,59.2,-7.3,97.6,39.2,60.8,10:46,8:57,0:04,53,3,3,0,4,4,0,0,0,7
Tom Gilbert,34,LAK,D,0.28,0.06,0.22,0.67,12,8.3,30,40,-3.2,96.6,55.8,44.2,15:27,12:45,1:33,18,1,1,0,4,3,1,0,0.056,5
Tomas Plekanec,34,MTL,C,0.36,0.13,0.23,1.78,139,7.2,236,58.9,0,101.2,39.7,60.3,16:49,13:51,0:57,78,10,5,3,18,14,4,0.038,0.051,28
Alexandre Burrows,35,TOT,LW,0.41,0.2,0.21,1.91,143,10.5,237,60.3,-2,100.9,51.1,48.9,14:39,12:45,0:42,75,15,14,1,16,15,0,0.013,0,31
Dennis Seidenberg,35,NYI,D,0.3,0.07,0.23,1.22,89,5.6,166,53.6,-0.6,103.6,47.4,52.6,19:26,17:20,0:11,73,5,5,0,17,17,0,0,0,22
Derek MacKenzie,35,FLA,C,0.2,0.07,0.12,1.11,91,6.6,155,58.7,-9.1,98.4,35.1,64.9,12:34,10:09,0:09,82,6,4,0,10,7,0,0,0,16
Johnny Oduya,35,TOT,D,0.17,0.04,0.13,0.71,37,5.4,118,31.4,-3.2,99.1,40.7,59.3,18:16,15:48,0:08,52,2,2,0,7,7,0,0,0,9
Justin Williams,35,WSH,RW,0.6,0.3,0.3,2.09,167,14.4,290,57.6,3.3,100.9,60,40,15:29,13:01,2:04,80,24,19,5,24,19,5,0.063,0.063,48
Kevin Bieksa,35,ANA,D,0.17,0.04,0.14,1.16,94,3.2,197,47.7,-6.2,101.2,49.6,50.4,18:45,16:07,0:56,81,3,2,1,11,9,2,0.012,0.025,14
Matt Hendricks,35,EDM,LW,0.17,0.1,0.07,1,42,9.5,61,68.9,-6.7,99.1,39.5,60.5,10:45,9:08,0:05,42,4,4,0,3,3,0,0,0,7
Patrick Sharp,35,DAL,LW,0.38,0.17,0.21,3.04,146,5.5,261,55.9,1.3,92.6,43.5,56.5,15:57,13:34,2:05,48,8,6,1,10,10,0,0.021,0,18
Paul Martin,35,SJS,D,0.32,0.05,0.27,0.7,57,7,127,44.9,0.9,100.8,56.4,43.6,19:14,16:57,0:11,81,4,4,0,22,22,0,0,0,26
Radim Vrbata,35,ARI,RW,0.68,0.25,0.43,2.88,233,8.6,408,56.9,2.1,98.7,43.7,56.3,16:54,13:57,2:41,81,20,16,4,35,24,11,0.049,0.136,55
Rene Bourque,35,COL,RW,0.28,0.18,0.09,1.71,111,10.8,194,57.7,-0.7,96.3,49.7,50.3,13:57,12:15,1:31,65,12,10,2,6,6,0,0.031,0,18
Ron Hainsey,35,TOT,D,0.24,0.06,0.18,0.99,71,5.6,186,38.2,-2,99,52.1,47.9,22:02,18:49,0:11,72,4,3,0,13,11,0,0,0,17
Brooks Orpik,36,WSH,D,0.18,0,0.18,1.18,93,0,181,51.4,0.2,104.3,54.7,45.3,17:47,15:22,0:01,79,0,0,0,14,14,0,0,0,14
Chris Kelly,36,OTT,C,0.15,0.06,0.09,1.04,85,5.9,129,66.7,-8.7,96.4,50.4,49.6,11:56,9:48,0:02,82,5,4,0,7,7,0,0,0,12
Daniel Sedin,36,VAN,LW,0.54,0.18,0.35,2.63,216,6.9,345,62.6,3.4,98.7,60.9,39.1,18:23,15:21,2:54,82,15,9,6,29,21,8,0.073,0.098,44
Dominic Moore,36,BOS,C,0.3,0.13,0.17,1.17,96,11.5,152,63.2,-8.8,100.4,39.5,60.5,12:57,10:45,0:13,82,11,8,0,14,13,0,0,0,25
Francois Beauchemin,36,COL,D,0.22,0.06,0.16,1.63,132,3.8,279,47.3,-1.7,98.3,46.5,53.5,21:31,17:24,1:04,81,5,5,0,13,10,3,0,0.037,18
Henrik Sedin,36,VAN,C,0.61,0.18,0.43,1.21,99,15.2,160,61.9,3.2,96.9,60.3,39.7,19:02,15:54,2:58,82,15,14,1,35,21,14,0.012,0.171,50
Henrik Zetterberg,36,DET,LW,0.83,0.21,0.62,2.38,195,8.7,335,58.2,5.4,101.7,51.4,48.6,19:43,16:41,2:57,82,17,15,2,51,40,11,0.024,0.134,68
Joel Ward,36,SJS,RW,0.37,0.13,0.24,1.35,105,9.5,210,50,-1.1,99.5,49.3,50.7,15:57,13:15,1:13,78,10,7,1,19,17,2,0.013,0.026,29
John-Michael Liles,36,BOS,D,0.14,0,0.14,1,36,0,86,41.9,-0.2,99.1,60.4,39.6,16:12,13:19,1:33,36,0,0,0,5,2,3,0,0.083,5
Mike Fisher,36,NSH,C,0.58,0.25,0.33,1.67,120,15,194,61.9,-1.1,99.3,39.6,60.4,16:37,12:31,2:18,72,18,11,7,24,14,10,0.097,0.139,42
Mike Ribeiro,36,NSH,C,0.54,0.09,0.46,0.83,38,10.5,74,51.4,2.5,99.1,77.4,22.6,15:58,13:22,2:34,46,4,2,2,21,16,5,0.043,0.109,25
Niklas Kronwall,36,DET,D,0.23,0.04,0.19,1.18,67,3,137,48.9,0.4,99,58.4,41.6,19:27,15:57,2:28,57,2,2,0,11,5,6,0,0.105,13
Vernon Fiddler,36,TOT,LW,0.07,0.03,0.03,0.81,48,4.2,87,52.9,-8.5,97,23.9,76.1,11:39,9:42,0:04,59,2,1,0,2,2,0,0,0,4
Brian Campbell,37,CHI,D,0.21,0.06,0.15,0.93,74,6.8,171,43.9,-2.1,102.9,53.6,46.4,18:26,16:42,1:36,80,5,3,2,12,9,3,0.025,0.038,17
Chris Kunitz,37,PIT,LW,0.41,0.13,0.28,1.89,134,6.7,220,60.9,0,100.1,57,43,15:31,13:12,1:34,71,9,9,0,20,15,5,0,0.07,29
Chris Neil,37,OTT,RW,0.08,0.02,0.06,0.79,42,2.4,66,63.6,-2.7,94.3,61.2,38.8,7:34,7:31,0:02,53,1,1,0,3,3,0,0,0,4
Jason Chimera,37,NYI,LW,0.4,0.24,0.16,1.48,121,16.5,179,67,-3.4,100.9,47.5,52.5,13:04,11:41,0:09,82,20,19,0,13,13,0,0,0,33
Joe Thornton,37,SJS,C,0.63,0.09,0.54,1.03,81,8.6,146,56.2,3.7,100.3,54.1,45.9,18:04,14:44,3:18,79,7,6,1,43,25,18,0.013,0.228,50
Patrick Marleau,37,SJS,LW,0.56,0.33,0.23,2.32,190,14.2,325,58.2,0.2,101,51.3,48.7,17:09,14:04,3:00,82,27,20,7,19,10,9,0.085,0.11,46
Andrei Markov,38,MTL,D,0.58,0.1,0.48,1.58,98,6.1,223,43.9,2.4,101.9,49.7,50.3,21:50,17:29,2:36,62,6,5,1,30,18,11,0.016,0.177,36
Brian Gionta,38,BUF,RW,0.43,0.18,0.24,1.82,149,10.1,243,61.3,-3.3,99.1,39.3,60.7,16:36,13:12,1:32,82,15,11,3,20,15,4,0.037,0.049,35
Marian Hossa,38,CHI,RW,0.62,0.36,0.26,2.29,167,15.6,303,55.1,-1.4,101.9,53,47,16:51,13:35,1:43,73,26,20,5,19,13,6,0.068,0.082,45
Michal Rozsival,38,CHI,D,0.14,0.05,0.09,0.73,16,6.3,26,61.5,1.4,98.3,58,42,15:30,14:13,0:08,22,1,1,0,2,2,0,0,0,3
Jarome Iginla,39,TOT,RW,0.34,0.18,0.16,1.91,153,9.2,263,58.6,0.2,95.5,51.6,48.4,15:08,12:50,2:16,80,14,7,7,13,9,4,0.088,0.05,27
Mark Streit,39,TOT,D,0.4,0.09,0.31,1.68,114,5.3,224,50.9,2.3,97.2,60.6,39.4,18:45,15:54,2:17,68,6,5,1,21,9,12,0.015,0.176,27
Shawn Thornton,39,FLA,LW,0.08,0.04,0.04,0.84,42,4.8,81,51.9,-11.8,97.8,42.7,57.3,7:41,7:32,0:09,50,2,2,0,2,2,0,0,0,4
Zdeno Chara,39,BOS,D,0.39,0.13,0.25,1.81,136,7.4,278,48.6,-3.9,100.4,41.1,58.9,23:20,19:06,0:27,75,10,7,1,19,17,2,0.013,0.027,29
Matt Cullen,40,PIT,C,0.43,0.18,0.25,1.29,93,14,157,60.5,-2.7,100.1,35.8,64.2,13:55,11:12,0:22,72,13,9,2,18,16,2,0.028,0.028,31
Shane Doan,40,ARI,RW,0.36,0.08,0.28,1.95,144,4.2,238,60.1,3,101,42.6,57.4,15:03,13:29,1:33,74,6,3,3,21,19,2,0.041,0.027,27
Jaromir Jagr,44,FLA,RW,0.56,0.2,0.37,2.21,181,8.8,295,61.4,6.7,99.8,56.8,43.2,17:00,14:12,2:45,82,16,8,8,30,25,5,0.098,0.061,46
